score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
85,lepetit.gr,Αγοράστε μία Δωροεπιταγή,https://lepetit.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Gioseppo Kids · Gioseppo Kids · Hρα · Hρα. Igor · Igor · Kids-code · Kids-code. LATTAS ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ...,"site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
80,lepetitlunetier.com,Gift voucher,https://lepetitlunetier.com/en-eu/collections/carte-cadeau?srsltid=AfmBOooEAX9lGsp5I14RTEqirLDfgH75j1Sy-ENyg2OYd4z95l4pzdDM,Gift voucher,"As soon as you have successfully placed your order, you will receive your gift voucher via email ... Optics · NEW IN. WOMEN'S PRESCRIPTION GLASSES · Women's ...","""optics"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
80,letapeseries.com,Gift voucher L'Etape Slovenia,https://www.letapeseries.com/memories/race/looking-for-a-gift-give-away-a-legendary-experience,Gift voucher L'Etape Slovenia,"The gift voucher includes a unique code for registering to L'Etape Slovenia by Tour de France, which will take place on Sunday, September 8, 2024. The recipient ...","""tour"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
80,letmeout.be,GIFT VOUCHER,https://letmeout.be/en/gifts/,GIFT VOUCHER,"In digital or paper version, offer a gift voucher for an exciting and beautiful escape game in the heart of Brussels ! ... Offer an original escape room in ...","""escape room"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,letoshop.gr,ΛΗΤΩ για όλους,https://www.letoshop.gr/el/p/home/59843-dwroepitagi-giaolous.html?srsltid,Δωροεπιταγή ΛΗΤΩ για όλους,Η παρούσα δωροεπιταγή ισχύει για (1) ένα έτος από την ημερομηνία αγοράς της από τα Βρεφικά Πολυκαταστήματα Λητώ. Δεν ανταλλάσσεται με χρήματα και μπορεί να ...,"site:.gr ""δωροεπιταγή""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,letsgotours.com,Travel Gift Voucher,https://letsgotours.com/en/travel-gift-voucher/,Travel Gift Voucher,"What happens if the travel package price is more that the value of the travel gift voucher? ... 2 Syntagmatos street, 3036 Limassol, Cyprus. +357 25 346033. sales ...","""Cyprus"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,lga.com.gr,Αγοράστε μία Δωροεπιταγή - Γραφικές Τέχνες Λήμνου,https://lga.com.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Γραφικές Τέχνες Λήμνου,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη. Το όνομα ...,"site:.com.gr ""δωροεπιταγή""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
65,libertineparfumerie.com.au,Digital Gift Card - Libertine,https://www.libertineparfumerie.com.au/products/digital-gift-card?srsltid=AfmBOopvMasTT-GuMyvPT1mYgqjdrguJ_yxlM6x0f4OlngmtsqAqsOFk,Digital Gift Card - Libertine,"(GMT+3) Europe / Athens, (GMT+2) Europe / Belgrade, (GMT+2) Europe / Berlin, (GMT+2) ... perfume houses. Discover Find my Perfume. Outlet. Connect With Us.","""Athens"" ""perfume"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,licentie2go.com,VVV Gift Card | Choose your own value | Netherlands,https://licentie2go.com/en-nl/vvv-giftcard,VVV Gift Card | Choose your own value | Netherlands,"The VVV Online Gift Card is the #1 digital gift card with more than 1,000 affiliated online shops. ... VVV Gift Card | Choose your own value | Netherlands.","""Netherlands"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,lifehappensoutdoors.com,Adventure Gift Vouchers & Travel Gift Cards | LHO,https://lifehappensoutdoors.com/life-happens-outdoors-gift-card/?srsltid=AfmBOorguVTiwbVsDh401a2Ty6v0DuwmFPc4ZsbfzjuLqGN3I_Vt8G73,Adventure Gift Vouchers & Travel Gift Cards | LHO,"Greece · Italy · Norway · Scotland ... Each adventure gift voucher can be used toward guided trekking, climbing, mountaineering and outdoor experiences worldwide.","""outdoor"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,lifestylegiftcards.co.uk,Lifestyle Gift Cards,https://www.lifestylegiftcards.co.uk/,Lifestyle Gift Cards,GIFT CARDS FOR EVERY OCCASION · Choose a gift card. For sending by post or email · Shop from hundreds of UK brands.,"""UK"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,lighthousegolfresort.com,Gift Vouchers,https://lighthousegolfresort.com/gift-vouchers/,Gift Vouchers,"Celebrate every special moment—be it a birthday, anniversary, Christmas, Valentine's Day, or simply a heartfelt gesture—with a Lighthouse Gift Voucher.","""resort"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,lilalokids.gr,Αγοράστε μία Δωροεπιταγή,https://lilalokids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Copyright © 2021, LILALO KIDS | Designed & Hosted by: costas.co ...","site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
65,lille-barn.com,Gift Voucher,https://lille-barn.com/en/products/gift-voucher?srsltid=AfmBOore2ocul6-v6UmWIFY5P7GuUVEHRMXEfJSPgPAbUrQnLk7eBxw1,Gift Voucher,"Greece (EUR), Hungary (HUF), Ireland (EUR), Italy (EUR), Latvia (EUR) ... Wooden toys - Marble run tree small - Montessori - Open-ended toys. €54,95.","""Greece"" ""toys"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,lindseyrift.glossgenius.com,Gift Cards,https://lindseyrift.glossgenius.com/shop/gift-cards,Gift Cards,"$50 $75 $100 $200. Custom amount. Choose a gift card design. Gift card design option 1 at Lindsey Rift Skincare in Athens, GA. Gift card design option 2 at ...","""Athens"" ""skincare"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,lingerieboutique.gr,Αγοράστε μία Δωροεπιταγή,https://www.lingerieboutique.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Lingerie Boutique, στο Ίλιον. Επιλεγμένες ... Lingerie Boutique -","site:.gr ""lingerie"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,lingolifto.com,Gift voucher Meaning in Greek,https://www.lingolifto.com/greek/noun/gift-voucher/D9yk_jc9u4U/,Gift voucher Meaning in Greek – δωροεπιταγή,"Learn the English word 'gift voucher' with Greek translation, a simple definition, audio pronunciation, example sentences, and a short listening story.","""audio"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
80,linguee.gr,Ελληνική μετάφραση,https://www.linguee.gr/%CE%B1%CE%B3%CE%B3%CE%BB%CE%B9%CE%BA%CE%AC-%CE%B5%CE%BB%CE%BB%CE%B7%CE%BD%CE%B9%CE%BA%CE%AC/%CE%BC%CE%B5%CF%84%CE%AC%CF%86%CF%81%CE%B1%CF%83%CE%B7/gift+voucher.html,gift voucher - Ελληνική μετάφραση,Πολλές ενδεικτικές μεταφρασμένες προτάσεις που περιέχουν «gift voucher» – Ελληνο-Αγγλικό λεξικό και μηχανή αναζήτησης για ελληνικές μεταφράσεις.,"site:.gr ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,littlefinland.de,Online Gift Card 15,https://littlefinland.de/en/gift-cards/1363-virtual-gift-card-15.html,Online Gift Card 15,"Digital gift card for our online shop. Send it as a present directly to the recipient's email (""Others"") or your own email (""Self"").","""Finland"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,livecards.net,Cheapest Zalando Gift Card 10 EUR Spain,https://livecards.net/lv/es-zalando-gc-10-eur,Cheapest Zalando Gift Card 10 EUR Spain,"The Zalando Gift Card 10 EUR (Spain) is a digital prepaid gift card for shopping fashion, shoes, and accessories at Zalando. A perfect way to explore top ...","""Spain"" fashion ""gift card"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,livingcrueltyfree.gr,online αγορών αξίας 35 Ευρώ,https://livingcrueltyfree.gr/%CF%80%CF%81%CE%BF%CF%8A%CF%8C%CE%BD/%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%B7-living-35e/?srsltid,Δωροεπιταγή online αγορών αξίας 35 Ευρώ,"Δωροεπιταγή Living 35€. 35,00€. Δωροκάρτα 35 ευρώ για αγορές πιστοποιημένων cruelty free και vegan καλλυντικών, παπουτσιών ή αξεσουάρ από ...","site:.gr ""δωροεπιταγή""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,lonistattoo.com,LTS Gift Card 50,https://www.lonistattoo.com/component/hikashop/product/41-lts-gift-card,LTS Gift Card 50,"LTS Gift Card 50. 50,00 €. A unique present for friends and loved ones is this gift card from Lonis Tattoo Studio. Because some gifts are forever! The Gift Card ...","""tattoo"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,lookshop.gr,Δωροκάρτα Super Dad,https://lookshop.gr/giftcard2.html,Δωροκάρτα Super Dad,"Το Look Shop προσφέρει την δυνατότητα να κάνετε δώρο μια δωροκάρτα σε ένα αγαπημένο σας πρόσωπο ,την οποία θα μπορεί να εξαργυρώσει ο παραλήπτης στο ...","site:.gr ""eyewear"" ""δωροκάρτα""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
85,loriot.gr,Αγοράστε μία Δωροεπιταγή,https://www.loriot.gr/dorokarta,Αγοράστε μία Δωροεπιταγή,"Η Δωροκάρτα είναι ιδανική, καθώς παρέχει την ελευθερία επιλογής ανάμεσα σε αγαπημένα προϊόντα από luxury brands. * Ισχύει μόνο για το e-shop loriot.gr και όχι ...","site:.gr ""luxury"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,lot.com,Gift Voucher,https://www.lot.com/jp/en/journey/additional-services/gift-voucher,Gift Voucher,Gift Voucher. Flight attendant holding a blue-coloured gift voucher. Give the Gift of Travel with a Gift Voucher! ... Flights to Cyprus · Flights to Larnaca.,"""Cyprus"" travel ""gift voucher"" official",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,lottejewelry.com,Com,https://lottejewelry.com/en/pages/gift-card?srsltid=AfmBOoo-X1m-qz62hQgMXtfvSD1Ihy5n8QbYuLmIMpDWoN8EFJel2D53,GIFT CARD,Lotte Jewelry · Account · Cart 0 · Lotte Jewelry ... GIFT CARD. Join our community. This customer is ... Panorama Thessaloniki. Avgerinou 17. 55236. tel:+ 30 ...,"""Thessaloniki"" ""jewelry"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
80,louisxviwatches.com,Gift Card,https://www.louisxviwatches.com/products/geschenkkarte,Gift Card,"Gift Card. No reviews. Sale price€50,00. Tax included. Title: €50,00 EUR. Title ... Greece (EUR €) Greenland (DKK kr.) Grenada (XCD ...","""Greece"" ""watches"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,love2shop.co.uk,Fashion & Footwear Gift Vouchers and Cards,https://www.love2shop.co.uk/category/fashion-and-footwear-gift-vouchers-cards?srsltid=AfmBOoo1sc_os-KLKZb4IU2Fa3_Qnr6ihCVF8VE_a4VB0Ko7nUiyCr7H,Fashion & Footwear Gift Vouchers and Cards,"With so much choice from the UK's biggest brands, you will be spoilt for choice on which fashion gift card or voucher to choose for your special someone.","""UK"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,lovelucy.gr,Δωροκάρτα Αρχεία,https://lovelucy.gr/product-category/wps_wgm_giftcard/,Δωροκάρτα Αρχεία,Love Lucy Boutique · custom-icon Login / Register · 0 items ... Δωροκάρτα · Χειμερινό Bazaar έως και -70%. Αναζήτηση. Δωροκάρτα. ΑρχικήΔωροκάρτα.,"site:.gr ""boutique"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,loventofficial.com,Gift Card,https://loventofficial.com/product/gift-card/,Gift Card,"HomeShopGift CardGift Card. Gift Card. €10,00 – €300,00. Gift Card Amount. Choose ... Women Fashion Store - Shop Now! About us. Gift Card · Contact us. Help. My ...","""women fashion"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,lucasdivestore.com,Gift Vouchers,https://www.lucasdivestore.com/en/gift-vouchers/?srsltid=AfmBOopf08ZDPbiL0K1nrX0_ILTklYdkbFsSsYsRgDlJK3-C_NNJxl1Z,Gift Vouchers,"Dive Computers · Instruments · BCD · Watches · Compressors · Underwater cameras ... Gift Voucher €1. This is our gift voucher for € 1,00. (minimum is € 5,00) You ...","""computers"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,luckyboutique.gr,Δωροκάρτα 20€ - 250€,https://luckyboutique.gr/custom-giftcard.html,Δωροκάρτα 20€ - 250€,... ΕΚΠΤΩΣΗ ΤΩΡΑ; ΚΟΥΠΟΝΙ LUCKY10 ΓΙΑ ΕΚΠΤΩΣΗ -10%! Αρχική; Δωροκάρτα 20€ - 250€. Δωροκάρτα 20€ - 250€. Κωδικός προϊόντος: 0119911. Από 20.00 €. Έως 250.00 €. 0.00 ...,"site:.gr ""boutique"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,lussovitadecor.com,Gift Voucher,https://www.lussovitadecor.com/products/gift-voucher?srsltid=AfmBOoq_QbJ2GQ6PWwt69Rj1-0HRxwWuKbxIDDlh6NjSrzup52FIWlrj,Gift Voucher,Lusso Vita Decor. Gift Voucher. Gift Voucher. Regular price £50.00 GBP. Regular price Sale price £50.00 GBP. Unit price / per. Sale Sold out. Taxes included ...,"""decor"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,luxpets.com.au,Buy Pet Shop eGift Cards,https://www.luxpets.com.au/collections/gift-card?srsltid=AfmBOoqK4m554xW_eKjyLhBxPc5zgMOMZiLcfuRMNxjvw0wxCU82iZm0,Buy Pet Shop eGift Cards,"Looking to find the best gift for a cat lover, dog lover or crazy pet owner. Buy our pet shop gift card so they can spoil their pet ... Greece (EUR €) ...","""Greece"" ""pet shop"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,luxurycandles.gr,Gift Card - luxurycandle.gr,https://luxurycandles.gr/en/product/giftcard/?srsltid=AfmBOorYXXm4zAsAgFgTyPZVJEDscLW8maMIeOsYMHf9Oc4QYmfUO4yI,Gift Card - luxurycandle.gr,"... WEDDING FAVOR · B2B · CORPORATE GIFTS ... Με διάρκεια 6 μήνες, η δωροκάρτα μας αποτελεί το απόλυτο δώρο για τους λάτρεις της πολυτέλειας και των αρωμάτων.","""wedding"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,lvk.ufr.gr,5€ | Γυμναστήριο LVK PREMIUM FITNESS Ν. Σμύρνη,https://lvk.ufr.gr/reward-archives/5euro-giftcard-wheel/,Δωροκάρτα 5€ | Γυμναστήριο LVK PREMIUM FITNESS Ν. Σμύρνη,"ΕΙΔΙΚΟΙ ΟΡΟΙ REWARD LVK PREMIUM FITNESS - ΓΥΜΝΑΣΤΗΡΙΟ Ν. ΣΜΥΡΝH. ΠΕΡΙΓΡΑΦΗ REWARD. Δωροκάρτα 5€ Για ό,τι θέλεις να αποκτήσεις είτε συνδρομή είτε συνεδρίες.","site:.gr ""fitness"" ""δωροκάρτα""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
55,m-s-v.eu,MSV Vouchers,https://m-s-v.eu/en/stands-cables-accessories/gift-voucher/?srsltid=AfmBOormGxXvgh-hKxXst6oMe4rzxoRZS6Svxj96Z6JE_lP7JYEhROd5,MSV Vouchers,"Audio & PA · DJ · Cases · Stands, Cables, Accessories · SALE · News · Show all Music ... MSV Gift Voucher EUR 150,00. MSV Gift Vouchers ...","""audio"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
80,maamonpapa.gr,Στείλτε μια Δωροκάρτα,https://www.maamonpapa.gr/index.php?route=account/voucher,Στείλτε μια Δωροκάρτα,Στείλτε μια Δωροκάρτα. Προσφέρετε το τέλειο δώρο — μια ... Tommy Hilfiger Sneakers Μαύρα Low Cut Lace-Up Black/Platinum. Γρήγορη προβολή.,"site:.gr ""sneakers"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,maccosmetics.com,E Gift Cards,https://www.maccosmetics.com/pages/gift-cards,E Gift Cards,GermanyDeutsch; Greeceελληνικά; HungaryMagyar; ItalyItaliano; Netherlands ... Check Your Gift Card Balance. Enter your card number to view your balance ...,"""Germany"" beauty ""gift card"" official",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,maccosmetics.gr,FAQ,https://www.maccosmetics.gr/en-e-gr/giftcards/faq,Gift Cards - FAQ,Gift Card amounts are not included in the calculation of shipping and handling charges. ... © MAKE-UP ART COSMETICS. ALL WORLDWIDE RIGHTS RESERVED. PRIVACY ...,"site:.gr ""cosmetics"" ""gift card""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,macdonaldhotels.co.uk,Luxury Hotel Gift Vouchers & Cards,https://www.macdonaldhotels.co.uk/gift-vouchers,Luxury Hotel Gift Vouchers & Cards,"Treat a friend or loved one to a revitalising break or outstanding experience with our hotel gift vouchers, redeemable at Macdonald Hotels across the UK.","""UK"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,madebytait.com.au,Gift Voucher,https://madebytait.com.au/product/gift-voucher/,Gift Voucher,Gift Vouchers.. Premium Australian Made Outdoor Furniture. Gift Voucher. AVAILABILITY. Ready to Ship; Made to Order. Voucher Amount. Deep Ocean. In Stock.,"""Greece"" ""furniture"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,madeofsundays.com,Κάρτα Δώρου,https://www.madeofsundays.com/el/products/gift-card?srsltid=AfmBOoqbeOaVd_dQulo4sQqdmiyMjt5Yc6CgFtVe5ugTQK6AFsjv-QHv,Κάρτα Δώρου,Η κάρτα ισχύει για ένα έτος από την ημερομηνία αγοράς. Κατεβάστε τη δική σας εκτυπώσιμη δωροκάρτα: Κατεβάστε τη δωροκάρτα. Μετά την αγορά θα λάβετε ένα email ...,"""decor"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,madsnorgaard.com,Gift Card,https://www.madsnorgaard.com/products/giftcard,Gift Card,Give them the gift of choice with a gift card to www.madsnorgaard.com. Our gift cards are delivered by email and contain instructions to redeem them at checkout ...,"""Denmark"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,maestriciccone.com,Gift Voucher,https://maestriciccone.com/en/products/gift-voucher?srsltid=AfmBOopaEiD_QmYrbc3uzijtDsKguwtsNPhqZyi6JlK9Ul0JIbe-WREu,Gift Voucher,"Ciccone gift voucher for shoes, accessories and shoemaking services. Home ... Greece (EUR €) Hong Kong SAR (HKD $) Hungary ...","""Greece"" ""shoes"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
