v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v5_bucket,v5_reason
95,stock.adobe.com,Beauty Gift Voucher Images,https://stock.adobe.com/search?k=beauty+gift+voucher,Beauty Gift Voucher Images,"White beauty gift card with red bow on reflective mirror surface surrounded by luxury lipsticks and ... Europe, Middle East, and Africa. Algeria - English ...","""Europe"" beauty ""gift card"" official",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,surprisy.com,€300 Gift Voucher Cosmos Sport Price,https://surprisy.com/voucher/eur300-gift-voucher-339,€300 Gift Voucher Cosmos Sport Price,"With a Cosmos Sport Gift Voucher, we offer our loved ones the opportunity to choose their favorite sports shoe, T-Shirt or jacket, fitness accessories or ...","""Heraklion"" ""fitness"" ""gift voucher""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,switzerlandtravelcentre.com,Gift Vouchers,https://switzerlandtravelcentre.com/en/information/gift-vouchers,Gift Vouchers,"Two women laughing while one of them holds a gift voucher. ... Please note that postal delivery is only available within Switzerland, Germany, Austria, France, ...","""Germany"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,temu.com,24 gift voucher suitable small business party,https://www.temu.com/gr-en/24-gift-voucher--suitable-for-small-business-party-games-blank-gift-card-ry-cards-suitable-for-holidays-christmas-weddings-birthdays-party-supplies-g-601099557362128.html,24 gift voucher suitable small business party,"Home Toys & Games Games & Accessories 24 Gift Voucher Suitable for Small Business Party Games Blank Gift Card ry Cards Suitable for Holidays, Christmas ...","""Greece"" ""toys"" ""gift voucher""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,terme-snovik.si,Value gift voucher 20 €,https://www.terme-snovik.si/en/online-shop/gift-vouchers/gift-voucher-20,Value gift voucher 20 €,Outdoor pool snack bar · Recipes. Activities. << Nazaj; Events at the thermal spa ... Value gift voucher 20 €. SHOP. ONLINE SHOP · GIFT VOUCHERS · GIFT VOUCHERS.,"""outdoor"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,thankbox.com,Supermarket Gift Cards,https://www.thankbox.com/gift-cards/supermarket?srsltid=AfmBOopbvd4zTf-_Uew-7UqQx_rIXMjbLrGGrtFDKUPskZHdakO1pDTM,Supermarket Gift Cards,"Give the gift of a fully stocked fridge. Browse supermarket gift cards from top UK grocers — practical, flexible, and always appreciated.","""supermarket"" ""gift voucher"" Greece",6,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,thebodyshop.mt,Gift Card,https://www.thebodyshop.mt/products/gift-card?srsltid=AfmBOor3Jyw_8cWsobSveIaHZzsF-G26-xW4xu1qSzZd5fRm3zGctgQX,Gift Card,Gift Card. What does it do for you? SEND AN ONLINE E-GIFT CARD. Stuck for ... The Body Shop Malta · Instagram · Facebook · Pinterest. © 2026 The Body Shop Malta,"""Malta"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,thebookhousebroughtyferry.co.uk,Bookhouse Gift Vouchers,https://thebookhousebroughtyferry.co.uk/collections/bookhouse-gift-vouchers?srsltid=AfmBOoq7Ztis4nZ2sYbFdGOladAowc__2tNnaUoMV9T4Py9v2itqiLwz,Bookhouse Gift Vouchers,Physical Gift Voucher - Gift Cards from The Bookhouse Broughty Ferry- Just £10! Physical Gift Voucher · Physical Gift Voucher. Regular price From £10.00 GBP.,"""ferry"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,thefoundation.com.au,Lingerie Gift Voucher $20 | Last Minute Gift Ideas for Women,https://thefoundation.com.au/products/gift-card-21?srsltid=AfmBOopo5GEmdEF8FFGKYL5hV6MyhvfvlHa5Q74M1I3aKYXyF87oey9u,Lingerie Gift Voucher $20 | Last Minute Gift Ideas for Women,"Gift Cards and Vouchers for women. Find the perfect gift for women to choose from a wide selection of lingerie, and complimentary bra fitting too.","""lingerie"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,thegymking.com,eGift Card | Online Gift Card,https://thegymking.com/products/gk-gift-card,eGift Card | Online Gift Card,"Gym King Gift Card, a fast and easy digital gift with instant delivery and flexible values, ideal for gym clothing, fitness gear, and activewear.","""fitness"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,themontenottehotel.com,Hotel & Spa Gift Vouchers Cork,https://www.themontenottehotel.com/gift-vouchers/,Hotel & Spa Gift Vouchers Cork,"However you choose to gift the Montenotte experience, a gift voucher ensures a memorable holiday treat. ... Cinema. Simply choose the monetary value you ...","""cinema"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,thepanicroomonline.net,Store Gift Cards & Escape Room Gifts,https://thepanicroomonline.net/collections/gift-cards-escape-room-gifts,Store Gift Cards & Escape Room Gifts,Give them the gift of choice with a gift card for The Panic Room Online & Don't Panic ... ... Escape Room Christmas Bundle - The Panic Room Escape Ltd Escape Room ...,"""escape room"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,thepaymentsassociation.eu,Gift Card Consumer Research,https://www.thepaymentsassociation.eu/sites/default/files/2021-03/Gift-Card-Consumer-Survey-France-Gx-report.pdf,Gift Card Consumer Research,The purpose of this study is to build on the gift card information that was presented to the founding members of Prepaid Exchange France in May 2011. Gx has ...,"""France"" retail ""gift card"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,thepropertyof.com,Gift Voucher | Property Of… Gift Card,https://thepropertyof.com/products/gift-voucher?srsltid=AfmBOorcgVapTJ8Tj9BI5AHbl7aBZAGaM2nmZHKbaYbVEIdd_DZ9aHFx,Gift Voucher | Property Of… Gift Card,Luggage Tags · Other Products · Bottles · Notebooks · Notebook Fillers · Perfume ... GIFT VOUCHER. $15.47 USD. Unit price /. Unavailable. PERFECT FOR: Perfect for ...,"""luggage"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,tillo.com,Digital-first: Lessons from the European Digital Gift Card ...,https://www.tillo.com/blog/digital-gift-cards-europe-vs-usa,Digital-first: Lessons from the European Digital Gift Card ...,"In the world of gift cards, physical gift card malls feature more highly in the US than the UK/Europe. Another significant factor is ...","""Europe"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,tinneystoys.com,Gift Cards,https://www.tinneystoys.com/en/Gift-Cards/cc-23.aspx,Gift Cards,An e-Gift voucher is a wonderful way of giving someone special a treat and sharing the Tinney's Toys shopping experience. Shop e-Gift Vouchers ...,"""toys"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,traveldepartment.ie,Gift Vouchers,https://www.traveldepartment.ie/gift-voucher,Gift Vouchers,Purchase your Travel Department gift voucher now and give your loved ones ... Ireland Select. Delivery Details. Do you want the voucher delivered? Yes. No.,"""Ireland"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,tribueyewear.co,TRIBU Gift Card – Digital Gift Voucher for Premium Eyewear,https://tribueyewear.co/products/tribu-gift-cards?srsltid=AfmBOoqaIyvR1TbYRda7FhilCtxpYZZ9UepaffoGLrKhVXiqzOwXQcT5,TRIBU Gift Card – Digital Gift Voucher for Premium Eyewear,"Give the gift of choice with a TRIBU Digital Gift Card. Redeemable online or in-store on all eyewear, custom tints and signature TRIBU frames.","""eyewear"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,unaitalianhospitality.com,UNA Gift Card,https://www.unaitalianhospitality.com/en/una-gift-card,UNA Gift Card,"Surprise your beloved ones with an unexpected present: a journey, a gourmet experience, a moment of relaxation in our hotels and resorts with our UNA GIFT CARD.","""Italy"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,unimaticwatches.com,Gift Card,https://www.unimaticwatches.com/gift-card/?srsltid=AfmBOora6RV1iduHQN5Nn454txH_jXOTY6qOAqcBqhuZyfeJHIHpwzno,Gift Card,Gift card. Add to Wishlist Remove from Wishlist. Individually numberedGift CardPERSONALIZE YOUR GIFT CARD ... 2026 © UNIMATIC watches - P.Iva 10846090966.,"""watches"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,uquid.com,Fashion Days Gift Card 20 BGN - Fashion Days Key,https://shop.uquid.com/product/fashion-days-gift-card-20-bgn-fashion-days-key-bulgaria-iRoPuaYVkbVHd,Fashion Days Gift Card 20 BGN - Fashion Days Key,Fashion Days Gift Card 20 BGN - Fashion Days Key - BULGARIA. CAN ACTIVATE IN: BULGARIA. Price: $19.65. Qty: 1 ...,"""Bulgaria"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,valerielingerie.com,Valerie Gift Card | Lingerie Gift Cards NZ,https://valerielingerie.com/products/gift-card?srsltid=AfmBOorng-__pq4mlS9Ry8ByvPSJ6TDqhWbKmrtAV8n99-v9PI-kULdL,Valerie Gift Card | Lingerie Gift Cards NZ,"Show your special people you love them with a gift card, so they can feel loved everyday! ... Lingerie. Keely wireless bra in organic cotton, front view — Valerie ...","""lingerie"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,vass-shoes.com,Gift Card Voucher,https://vass-shoes.com/shop/gift-card-voucher/,Gift Card Voucher,"The average VAT rate is ~20%. Example: if you want your gift voucher recipient to be able to buy a €417 shoes with shoe trees and shipping, €417 (shoes) ...","""shoes"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,vassiakostara.com,Com,https://www.vassiakostara.com/cms-gift-card?srsltid=AfmBOordWUQTDqNfuFbN9wi7HMofJDMRbezg4vXPa0d6mgFGEZP_Ek89,Gift Cards,"JEWELRY · SCARVES · TOWELS. GIFT CARD. GIFT CARD; BUY A GIFT CARD · GIFT CARD ... Σε περίπτωση απώλειας, η δωροκάρτα δύναται να αντικατασταθεί με προσκόμιση ...","""Kos"" ""jewelry"" ""δωροκάρτα""",6,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,vendora.cy,"Sklavenitis Gift Voucher 50€ new - € 49,00",https://vendora.cy/items/86703q/sklavenitis-gift-voucher-50-new.html,"Sklavenitis Gift Voucher 50€ new - € 49,00","... Optics Collectibles Computers, Tablets & Peripherals Fashion Furniture ... This title was generated by AI and may not be fully accurate. Sklavenitis Gift Voucher ...","""optics"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,viaduro.de,Gift Cards for Bikers,https://viaduro.de/en/gift-card,Gift Cards for Bikers,The gift card is valid for any motorcycle tours and motorcycle trainings offered by us and therefore makes a great Christmas gift for every biker you know.,"""motorcycle"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,victoriassecret.com,Gift Cards,https://www.victoriassecret.com/cz/vs/gift-cards,Gift Cards,NEED HELP? Gift Card Info | (800) 270-8999 · SIGN UP TO STAY IN THE KNOW ... You are currently shopping on the Czech Republic website. Visit your local ...,"""Czech Republic"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,viladocondefashionoutlet.pt,Gift Card | Vila do Conde Porto Fashion Outlet,https://www.viladocondefashionoutlet.pt/en/gift-card-en,Gift Card | Vila do Conde Porto Fashion Outlet,"The Vila do Conde Porto Fashion Outlet Gift Card is now just a click away. Purchase your Gift Card valued at €30, €50, €100 or any amount selected by you ...","""Portugal"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,vivaldimusiclessons.nl,Music Lessons Gift Voucher,https://vivaldimusiclessons.nl/en/music-lessons-gift-voucher,Music Lessons Gift Voucher,The Music Lesson Gift Card is 24 months valid. Unused gift cards are non-refundable. The trial lesson is not applicable in combination with a gift voucher.,"""music"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,voucherexpress.com,Gift Cards for Fashion & Footwear,https://www.voucherexpress.com/categories/fashion-and-footwear,Gift Cards for Fashion & Footwear,"VEX Gift Card UK Versions. VEX EatsVEX Home · VEX Gift Card Ireland. Inspiration ... Can I buy a VEX Gift Card over the value of £500? Yes, you can! But ...","""UK"" fashion ""gift card"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,wanderboat.ai,Sustainable Fashion Gift Card - Amsterdam,https://wanderboat.ai/local-businesses/netherlands/amsterdam/sustainable-fashion-gift-card/oY6VJCB6S6S_IfhTHZAiAQ,Sustainable Fashion Gift Card - Amsterdam,"Plan your visit to Sustainable Fashion Gift Card in Piet Mondriaanstraat 113, 1061 TP Amsterdam, Netherlands. Check opening hours, address, photos, ...","""Netherlands"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,weekday.com,Gift Card,https://www.weekday.com/en-eu/gift-card/?srsltid=AfmBOooB1-oeotCAtSkwq_MttQHHVUeQ-g3YHIW8_e64xsBD91HEB_rC,Gift Card,"GIFT CARD ... You can find more information on available payment methods here. Weekday digital Gift Cards are currently available in Sweden, Germany, UK, France, ...","""France"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,whatsonreading.com,Gift vouchers,https://whatsonreading.com/gift-vouchers,Gift vouchers,"Gift Vouchers. ""Reading Arts and Venues gift vouchers are the perfect gift for anyone who enjoys live music, comedy, theatre and family events.","""theatre"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
95,worldexpeditions.com,Gift Vouchers | Travel Vouchers,https://worldexpeditions.com/Gift-Vouchers,Gift Vouchers | Travel Vouchers,"... Travel is the only thing you buy that makes you richer."" Treat your loved one to the adventure of a lifetime with a gift voucher from World Expeditions ... Sweden ...","""Sweden"" travel ""gift voucher"" official",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,MANUAL_REVIEW,foreign_or_market_relevance_unclear
